round_epochs,loss,mean_absolute_error,val_loss,val_mean_absolute_error,batch_size,dropout,epochs,losses,lstm_units,optimizer
100,-114.61023712158203,0.3130984902381897,-82.56146240234375,0.33028316497802734,32,0.1,100,binary_crossentropy,50,rmsprop
100,-97.99039459228516,0.3274495303630829,-75.29446411132812,0.3373411297798157,32,0.1,100,binary_crossentropy,50,Adam
100,-220.73448181152344,0.30379611253738403,-155.8115692138672,0.3231468200683594,32,0.1,100,binary_crossentropy,100,rmsprop
100,-178.0732879638672,0.3204236626625061,-139.2482147216797,0.3324318528175354,32,0.1,100,binary_crossentropy,100,Adam
100,64.88047790527344,0.9786096811294556,76.29020690917969,0.9974058866500854,32,0.1,100,categorical_crossentropy,50,rmsprop
100,66.45171356201172,1.0229930877685547,68.4789047241211,1.0227376222610474,32,0.1,100,categorical_crossentropy,50,Adam
100,115.47743225097656,0.9957633018493652,124.54013061523438,1.0063652992248535,32,0.1,100,categorical_crossentropy,100,rmsprop
100,91.44309997558594,1.0229930877685547,90.91432189941406,1.0227376222610474,32,0.1,100,categorical_crossentropy,100,Adam
100,0.2101585865020752,0.2101585865020752,0.25344181060791016,0.25344181060791016,32,0.1,100,mean_absolute_error,50,rmsprop
100,0.2894347608089447,0.2894347608089447,0.2966904640197754,0.2966904640197754,32,0.1,100,mean_absolute_error,50,Adam
100,0.2054789662361145,0.2054789662361145,0.24971990287303925,0.24971990287303925,32,0.1,100,mean_absolute_error,100,rmsprop
100,0.2707359194755554,0.2707359194755554,0.2830665111541748,0.2830665111541748,32,0.1,100,mean_absolute_error,100,Adam
100,-91.79061889648438,0.32795923948287964,-64.33768463134766,0.3183820843696594,32,0.5,100,binary_crossentropy,50,rmsprop
100,-70.4513168334961,0.36061179637908936,-55.933231353759766,0.34163057804107666,32,0.5,100,binary_crossentropy,50,Adam
100,-194.80792236328125,0.3144174814224243,-141.3523712158203,0.31757932901382446,32,0.5,100,binary_crossentropy,100,rmsprop
100,-145.44711303710938,0.34685924649238586,-110.9280014038086,0.34341496229171753,32,0.5,100,binary_crossentropy,100,Adam
100,67.7733154296875,0.9850885272026062,74.99967956542969,0.9950574040412903,32,0.5,100,categorical_crossentropy,50,rmsprop
100,76.93028259277344,1.0229930877685547,80.6750259399414,1.0227376222610474,32,0.5,100,categorical_crossentropy,50,Adam
100,137.82994079589844,0.9930443167686462,139.7510986328125,1.017794132232666,32,0.5,100,categorical_crossentropy,100,rmsprop
100,113.01909637451172,1.0229930877685547,116.69435119628906,1.0227376222610474,32,0.5,100,categorical_crossentropy,100,Adam
100,0.2328358292579651,0.2328358292579651,0.2667904794216156,0.2667904794216156,32,0.5,100,mean_absolute_error,50,rmsprop
100,0.25060394406318665,0.25060394406318665,0.2694578766822815,0.2694578766822815,32,0.5,100,mean_absolute_error,50,Adam
100,0.22478574514389038,0.22478574514389038,0.26264047622680664,0.26264047622680664,32,0.5,100,mean_absolute_error,100,rmsprop
100,0.24730904400348663,0.24730904400348663,0.27089324593544006,0.27089324593544006,32,0.5,100,mean_absolute_error,100,Adam
100,-58.9000358581543,0.32384994626045227,-45.14501190185547,0.3325071334838867,64,0.1,100,binary_crossentropy,50,rmsprop
100,-42.67338943481445,0.3601669371128082,-32.11872482299805,0.3691565692424774,64,0.1,100,binary_crossentropy,50,Adam
100,-117.10209655761719,0.309425950050354,-88.5458755493164,0.31674501299858093,64,0.1,100,binary_crossentropy,100,rmsprop
